uniq_id,image_id,caption,image
523600,150435,A group of people in a house playing wii ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000150435.jpg
528756,307729,A large building and stop sign on a city street.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000307729.jpg
660017,173631,A young holding a neon green frisbee in front of a woman.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000173631.jpg
82178,287302,Two zebras are running over a fallen log.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000287302.jpg
693149,577190,multiple shots of a man doing a trick with his skiis ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000577190.jpg
325331,256285,Fluffy white teddy bear sitting on a old brown chair.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000256285.jpg
532524,306820,"A batter,catcher,and umpire at a baseball game while people watch.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000306820.jpg
412212,132758,A stack of luggage sitting on top of each other.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000132758.jpg
663968,385555,A man holding open his jacket while wearing a tie.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000385555.jpg
788173,140188,a man that has some kind of food in his hand,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000140188.jpg
90434,490256,An old type airplane is flying through the clouds.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000490256.jpg
657518,428412,a hand holding a frisbee playing with his dog,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000428412.jpg
597273,128480,A group of people looking at picture on their cameras.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000128480.jpg
83352,26162,"In the shadow of a glaring stop sign, a fence obstructs the view as a large ship drifts by.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000026162.jpg
378192,416516,The woman sit on a park bench next to a baby carriage.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000416516.jpg
264326,478457,A very young child with half a peeled orange hanging out of his mouth.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000478457.jpg
137934,175162,"A meat, vegetables and rice dish in a bowl",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000175162.jpg
334071,546984,a makeshift kitchen with a hot plate and a few pans and dishes,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000546984.jpg
808982,345436,A couple under an umbrella next to a waterway. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000345436.jpg
527062,15885,a couple of cops ride on some horses ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000015885.jpg
16367,544348,A bench and a light post on some grass.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000544348.jpg
45567,17153,"A blanket on the sand with two pizzas, vegetables and dip, and other foods on it",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000017153.jpg
431357,312946,"Black, brown and white cows stand together in a field.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000312946.jpg
779160,347638,Two men are riding on their stomachs on surfboards.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000347638.jpg
704298,514,Old style bed has a cross on the headboard,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000000514.jpg
510288,282987,A group of giraffe walking through a lush green field.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000282987.jpg
589058,238607,A person holding a donut in their left hand.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000238607.jpg
493100,5913,"A yellow and blue fire hydrant that has falling into the street with ""caution"" tape around it. ",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000005913.jpg
670362,496118,A brown bear standing on top of a log.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000496118.jpg
609192,577948,"A mixture of broccoli, onions and mushrooms on a rectangle shaped plate.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000577948.jpg
45889,560511,Skateboarder flips his board underneath his feet in a skate park. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000560511.jpg
123637,468796,A man sitting on a wooden bench next to a traffic dense street.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000468796.jpg
390377,88325,a man on his cell phone walking down the sidewalk,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000088325.jpg
133016,554232,The train engine has 2472 written on it.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000554232.jpg
164743,10714,We see over the head of a stuffed animal out a patio door.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000010714.jpg
650058,173925,A man holding a tennis racket is standing on a court.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000173925.jpg
609133,258856,A close up of a red and white transit bus parked.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000258856.jpg
446519,489914,A couple of traffic signs under a very tall building.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000489914.jpg
552705,50992,A man sitting in a bus seat looking at fish throughout the window.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000050992.jpg
576588,361454,a man is doing a trick on a skateboard outside,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000361454.jpg
316296,98013,A pretty girl wearing glasses and pearls taking a selfie with her cell phone.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000098013.jpg
261627,433278,A man riding on the back of a motorcycle down a street.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000433278.jpg
757518,178081,this is a woman hilding a racket in a game,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000178081.jpg
456514,332276,a man holding onto a tennis racket as he looks at someone ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000332276.jpg
757246,394554,Four men and two women sitting on two different benches.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000394554.jpg
160664,478903,a young person holding a wake board in water,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000478903.jpg
109704,37514,A filed full of people flying kites in a blue sky.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000037514.jpg
151868,511814,A street scene with the traffic being mopeds and bicyclists.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000511814.jpg
469468,474279,A filthy public restroom needs a good cleaning. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000474279.jpg
736806,357929,The zebra is standing near many different animals. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000357929.jpg
158224,371789,A cat is posing for the camera in the front of a window. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000371789.jpg
109006,520940,A man and an elephant standing in a body of water with short vegetation growing on the sides.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000520940.jpg
92414,451504,a shiny white object on a dark background,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000451504.jpg
813382,149849,There is a two trailers with objects on these.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000149849.jpg
14561,113021,"A laptop sits atop a table, and show the web cam function by displaying a guitar. ",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000113021.jpg
193426,549830,A man coming out of the ocean onto the beach holding a surfboard.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000549830.jpg
747965,482122,A woman is eating something at a table.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000482122.jpg
244102,260241,A red white and blue striped air plane flying in the sky.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000260241.jpg
525073,202076,A man holding bags of luggage off the side of a boat.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000202076.jpg
327526,426274,A man eating while on a cell phone.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000426274.jpg
65853,544933,Two girls stop to pose for a picture.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000544933.jpg
225089,427310,a line of people shearing sheep in a wooden barn stall.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000427310.jpg
213360,323303,A man laying in bed with a small boy.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000323303.jpg
174130,211299,A car is following behind a group of cattle traveling in a truck bed.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000211299.jpg
292156,540146,A train engine pouring out steam into the air next to a hillside forest.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000540146.jpg
374299,366753,A young person with purple pants and helmet on a ski slope.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000366753.jpg
540515,221717,A woman standing over a table in front of trays and plates of food.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000221717.jpg
376211,184443,The zebras are grouped together on a grassy field. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000184443.jpg
123209,224811,A tennis player on sand in the middle of a play.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000224811.jpg
299330,435042,Orange cat on high perch over a smiling man's head.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000435042.jpg
502535,95526,A white microwave oven sitting in the corner of a kitchen.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000095526.jpg
277108,354298,little lady eats fairly greesy pizza with a pleased look on her face,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000354298.jpg
10058,260400,Two zebra walking by a some grass near a forest,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000260400.jpg
179593,26686,A man standing in a kitchen making a pizza topped with ham.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000026686.jpg
737025,155244,a bathtub with bed behind it and big window.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000155244.jpg
453839,338323,A clock sits on an iron part with lights above it. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000338323.jpg
37828,224263,a person seated on a bench facing a wall with graffiti on it,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000224263.jpg
317015,387672,A locomotive traveling through a countryside on a sunny day.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000387672.jpg
511683,389755,A big truck painted with American flag colors ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000389755.jpg
408808,536949,Man on a skateboard jumping over an outdoor jump. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000536949.jpg
400085,73206,A crowd stands on both sides of a sloping path in a city.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000073206.jpg
